Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,V TAT,C TAT,Cancelled Rides by Customer,Cancelled Rides by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating
09-02-2024,04:36,CNR8624370493,Incomplete,CUST29257,Bike,Location 13,Location 30,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
09-02-2024,04:32,CNR2495340158,Cancelled by Driver,CUST30343,Bike,Location 41,Location 22,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02-02-2024,11:45,CNR2559441699,Cancelled by Driver,CUST58132,Prime Plus,Location 17,Location 9,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
05-02-2024,16:46,CNR3659026570,Success,CUST36529,eBike,Location 23,Location 30,7.2,5.8,NAN,NAN,NAN,NAN,217.3,Wallet,3.4,4.8,4.9
12-02-2024,09:58,CNR3403611414,Success,CUST58861,Prime Sedan,Location 20,Location 19,4.8,2.9,NAN,NAN,NAN,NAN,877.48,Card,19,4.8,3.8
22-02-2024,01:10,CNR8502003011,Success,CUST39192,Auto,Location 14,Location 46,1.4,5,NAN,NAN,NAN,NAN,418.36,Card,2.8,3.3,3.4
21-02-2024,17:42,CNR3789835128,Success,CUST67974,Bike,Location 9,Location 20,4.6,1.5,NAN,NAN,NAN,NAN,816.9,Cash,22.2,4,4
17-02-2024,20:25,CNR7682639042,Success,CUST44777,Bike,Location 49,Location 2,4.7,6.9,NAN,NAN,NAN,NAN,2245.48,Cash,11.8,3.1,4.9
03-02-2024,19:08,CNR8442694093,Cancelled by Customer,CUST41167,Auto,Location 33,Location 37,NAN,NAN,Driver asked to cancel,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28-02-2024,13:23,CNR2580640995,Cancelled by Driver,CUST96084,Mini,Location 50,Location 22,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28-02-2024,04:14,CNR6498367394,Success,CUST16471,eBike,Location 18,Location 27,8.6,3.1,NAN,NAN,NAN,NAN,384.85,Cash,10.9,4.6,4.6
09-02-2024,20:47,CNR6242114998,Cancelled by Driver,CUST91000,Mini,Location 45,Location 28,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26-02-2024,06:36,CNR9596761584,Success,CUST79372,Auto,Location 27,Location 25,3.1,3,NAN,NAN,NAN,NAN,311.15,Cash,3.1,4.6,4.4
21-02-2024,09:38,CNR8821876135,Cancelled by Customer,CUST95958,Prime Sedan,Location 30,Location 47,NAN,NAN,Wrong Address,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
07-02-2024,16:54,CNR6733519775,Success,CUST90367,Prime Sedan,Location 34,Location 24,1.9,1.9,NAN,NAN,NAN,NAN,1208.25,Wallet,9.9,4.2,4.4
06-02-2024,17:28,CNR4701751434,Success,CUST77322,Prime SUV,Location 13,Location 35,4.4,7.6,NAN,NAN,NAN,NAN,300.82,Card,21.3,3.7,4.6
10-02-2024,09:58,CNR6044358703,Success,CUST83074,Prime SUV,Location 29,Location 3,5,2.9,NAN,NAN,NAN,NAN,139.13,Wallet,9.3,4.4,4
21-02-2024,00:28,CNR4707112172,Success,CUST70974,eBike,Location 30,Location 19,6.8,7.8,NAN,NAN,NAN,NAN,210.47,UPI,2.7,4.3,4.2
22-02-2024,23:20,CNR8873505959,Success,CUST46519,eBike,Location 28,Location 27,5.2,7.4,NAN,NAN,NAN,NAN,68.79,Cash,2.5,3.1,3.6
04-02-2024,06:22,CNR1214214596,Success,CUST15171,Prime Plus,Location 36,Location 31,7.2,9.3,NAN,NAN,NAN,NAN,1627.69,Cash,2.6,4.4,4.7
23-02-2024,16:13,CNR6422679171,Cancelled by Driver,CUST95274,Prime SUV,Location 2,Location 39,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
07-02-2024,09:21,CNR8542864100,Success,CUST23168,eBike,Location 44,Location 26,7.8,3.6,NAN,NAN,NAN,NAN,533.34,Cash,19.5,4.2,3.2
16-02-2024,22:08,CNR3826476457,Success,CUST32998,Auto,Location 39,Location 35,2.4,12.4,NAN,NAN,NAN,NAN,460.74,Cash,22.7,3.4,4
12-02-2024,10:52,CNR8933758616,Success,CUST98651,Bike,Location 10,Location 29,2.4,9.5,NAN,NAN,NAN,NAN,249.15,Card,11.8,4.1,4.6
06-02-2024,03:57,CNR4001919375,Success,CUST81098,Prime Sedan,Location 37,Location 44,5.9,14.7,NAN,NAN,NAN,NAN,344.34,Cash,12,4.9,4
26-02-2024,16:13,CNR4791280140,Success,CUST82441,Bike,Location 24,Location 6,8.8,4.4,NAN,NAN,NAN,NAN,453.22,Wallet,16.4,3.5,3.6
10-02-2024,13:01,CNR3588994396,Success,CUST59980,Auto,Location 42,Location 1,9.2,4.9,NAN,NAN,NAN,NAN,332.52,Wallet,12.1,3.8,4.7
12-02-2024,01:45,CNR6509325604,Incomplete,CUST39898,Mini,Location 25,Location 27,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
16-02-2024,09:18,CNR5332745179,Incomplete,CUST30720,Mini,Location 25,Location 12,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
17-02-2024,05:20,CNR4630687957,Success,CUST20251,Auto,Location 17,Location 32,6.9,11.6,NAN,NAN,NAN,NAN,235.39,Card,10,3.7,3.8
04-02-2024,09:27,CNR2400268064,Success,CUST43130,Mini,Location 8,Location 7,3.3,5.8,NAN,NAN,NAN,NAN,352.2,Cash,22.4,4.2,4.4
02-02-2024,16:54,CNR7838362401,Success,CUST93662,Prime SUV,Location 14,Location 13,3.3,4.6,NAN,NAN,NAN,NAN,180.04,Card,10,3.5,4
23-02-2024,06:18,CNR4649608424,Success,CUST30898,Prime Sedan,Location 16,Location 10,9.8,1.4,NAN,NAN,NAN,NAN,53.95,Cash,2.3,4.2,3.5
20-02-2024,21:42,CNR1207473832,Success,CUST75127,Mini,Location 5,Location 23,4.5,6.7,NAN,NAN,NAN,NAN,316.52,Wallet,17.3,4.4,3.8
08-02-2024,04:53,CNR7817270747,Success,CUST11380,Bike,Location 45,Location 40,3.9,10.7,NAN,NAN,NAN,NAN,77.3,Cash,21.6,3.4,4
08-02-2024,10:22,CNR8390848868,Cancelled by Driver,CUST32148,Auto,Location 12,Location 18,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
13-02-2024,21:57,CNR7130622498,Success,CUST55242,Auto,Location 49,Location 28,5.3,11.2,NAN,NAN,NAN,NAN,159.04,Card,8.3,4.7,3.7
25-02-2024,18:24,CNR7893431011,Success,CUST57637,Bike,Location 8,Location 17,7.6,14.9,NAN,NAN,NAN,NAN,333.79,Cash,13.5,3.1,3.9
02-02-2024,04:42,CNR6936925520,Success,CUST74349,eBike,Location 16,Location 24,4.9,7,NAN,NAN,NAN,NAN,2360.79,UPI,9.2,5,4
27-02-2024,21:26,CNR9353423382,Success,CUST65370,Prime Sedan,Location 22,Location 40,4,13.5,NAN,NAN,NAN,NAN,256.01,Wallet,14.2,4,3.6
21-02-2024,08:28,CNR4111182685,Success,CUST39071,Prime Plus,Location 19,Location 1,3.1,9.2,NAN,NAN,NAN,NAN,326.82,UPI,20.2,4.2,4.9
04-02-2024,03:02,CNR7912236293,Success,CUST93450,Prime Plus,Location 46,Location 16,3,11.9,NAN,NAN,NAN,NAN,140.64,Cash,8.6,3.6,4.2
25-02-2024,09:04,CNR5405586995,Success,CUST60839,Prime Sedan,Location 48,Location 46,6,13.3,NAN,NAN,NAN,NAN,699.95,UPI,3.3,3.5,3.4
07-02-2024,10:16,CNR8878798086,Success,CUST92113,Auto,Location 22,Location 40,4.8,4.6,NAN,NAN,NAN,NAN,820.92,Card,20.5,3.2,4.8
20-02-2024,06:48,CNR3404581886,Success,CUST91749,Prime Plus,Location 43,Location 20,1.7,9.6,NAN,NAN,NAN,NAN,374.91,Cash,11.7,3.5,4.7
23-02-2024,18:19,CNR9268265317,Success,CUST45521,Prime Plus,Location 50,Location 44,6.8,10,NAN,NAN,NAN,NAN,292.84,Cash,15,3.7,4
13-02-2024,17:10,CNR9620126444,Success,CUST36832,Prime Plus,Location 45,Location 37,6.2,8,NAN,NAN,NAN,NAN,247.72,Cash,4.7,4.7,4.1
24-02-2024,12:47,CNR6277481391,Success,CUST33868,Bike,Location 31,Location 11,5.6,5.4,NAN,NAN,NAN,NAN,211.38,UPI,19,3.9,4
20-02-2024,21:47,CNR7900072897,Success,CUST25831,Prime Plus,Location 26,Location 5,8.9,2.2,NAN,NAN,NAN,NAN,599.35,Cash,19.9,3.2,3.4
14-02-2024,04:20,CNR4153966491,Success,CUST87820,eBike,Location 37,Location 49,8.3,8.6,NAN,NAN,NAN,NAN,376.3,Wallet,10,4.1,3
09-02-2024,15:47,CNR4135301303,Cancelled by Customer,CUST77721,Prime SUV,Location 34,Location 10,NAN,NAN,Change of plans,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
04-02-2024,02:32,CNR4471728764,Success,CUST20768,Prime SUV,Location 9,Location 33,2.9,13.2,NAN,NAN,NAN,NAN,106.66,Wallet,18.7,3.7,3.6
03-02-2024,01:48,CNR1287686536,Cancelled by Driver,CUST11821,Prime Sedan,Location 48,Location 13,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21-02-2024,23:38,CNR8171007878,Success,CUST90179,Prime Plus,Location 35,Location 18,4.8,7.6,NAN,NAN,NAN,NAN,1973.31,Cash,19.7,3.6,4.8
08-02-2024,05:06,CNR8648111679,Success,CUST87671,Prime Plus,Location 11,Location 19,3.5,10.8,NAN,NAN,NAN,NAN,210.47,UPI,8.4,3.2,3.6
10-02-2024,22:36,CNR5847001481,Success,CUST77605,eBike,Location 43,Location 6,6.4,3.9,NAN,NAN,NAN,NAN,2961.77,Cash,9.4,4.3,4
21-02-2024,17:38,CNR4814555394,Success,CUST64475,eBike,Location 2,Location 38,1.9,8.6,NAN,NAN,NAN,NAN,595.96,Wallet,9.7,4.6,4.3
24-02-2024,08:29,CNR8575820545,Cancelled by Customer,CUST23407,Prime Plus,Location 10,Location 8,NAN,NAN,AC is not working,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
11-02-2024,13:41,CNR9147410715,Cancelled by Customer,CUST90168,eBike,Location 22,Location 40,NAN,NAN,AC is not working,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
11-02-2024,02:27,CNR2277055591,Success,CUST14672,Mini,Location 25,Location 13,7.3,3.7,NAN,NAN,NAN,NAN,309.06,Wallet,5.4,4.8,4.3
16-02-2024,06:34,CNR6191468781,Cancelled by Customer,CUST84038,Auto,Location 8,Location 39,NAN,NAN,Wrong Address,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
17-02-2024,22:45,CNR9900506793,Success,CUST44081,Prime Sedan,Location 4,Location 18,5.8,14.1,NAN,NAN,NAN,NAN,320.59,UPI,3.9,3.7,4.4
06-02-2024,18:10,CNR8234746573,Success,CUST70246,Auto,Location 11,Location 22,4.4,3.3,NAN,NAN,NAN,NAN,94.99,Cash,10.5,4.6,3.9
12-02-2024,17:30,CNR8594263396,Success,CUST55373,Prime Plus,Location 22,Location 39,7.2,2.5,NAN,NAN,NAN,NAN,371.25,Wallet,6,4.2,3.1
28-02-2024,03:41,CNR5192976386,Success,CUST68167,Prime Sedan,Location 18,Location 29,4.5,2.5,NAN,NAN,NAN,NAN,79.51,Cash,23.4,5,3.7
17-02-2024,07:48,CNR9845549115,Cancelled by Driver,CUST57649,Bike,Location 18,Location 25,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20-02-2024,14:29,CNR8911870833,Success,CUST83022,Auto,Location 37,Location 16,8.7,2.7,NAN,NAN,NAN,NAN,242.82,Card,5.7,3.7,3.9
17-02-2024,12:13,CNR3398526407,Success,CUST48476,Auto,Location 19,Location 13,2.8,4.3,NAN,NAN,NAN,NAN,369.28,Cash,22.2,4,3.5
10-02-2024,16:06,CNR4717770897,Success,CUST69262,Bike,Location 33,Location 29,3.3,3.6,NAN,NAN,NAN,NAN,215.68,Wallet,20.1,3.5,4.4
09-02-2024,22:32,CNR6429645001,Success,CUST72586,Bike,Location 48,Location 1,5.2,14.6,NAN,NAN,NAN,NAN,324.81,Card,21.3,4.6,3.2
09-02-2024,08:21,CNR3891178563,Cancelled by Customer,CUST40084,Prime SUV,Location 32,Location 7,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
13-02-2024,04:16,CNR1355315578,Success,CUST51011,eBike,Location 40,Location 2,6,9.7,NAN,NAN,NAN,NAN,1033.28,Wallet,21.1,3.1,3.4
09-02-2024,03:08,CNR9533119638,Success,CUST39849,Bike,Location 31,Location 28,9.7,5.7,NAN,NAN,NAN,NAN,378.68,Wallet,3.7,4,3.4
09-02-2024,01:37,CNR3781923026,Success,CUST55201,Bike,Location 47,Location 10,9.4,7.3,NAN,NAN,NAN,NAN,408.14,UPI,18.2,4.4,4.2
01-02-2024,20:25,CNR6716319849,Success,CUST43751,Mini,Location 30,Location 4,8.1,7.3,NAN,NAN,NAN,NAN,379.69,Wallet,3.7,5,4.9
11-02-2024,00:47,CNR6893160504,Cancelled by Driver,CUST14989,Mini,Location 31,Location 36,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
24-02-2024,17:53,CNR3629666559,Success,CUST85382,Mini,Location 24,Location 22,1.8,6.8,NAN,NAN,NAN,NAN,108.34,Card,18.4,4,4.6
03-02-2024,03:13,CNR4702238381,Incomplete,CUST60732,Prime Plus,Location 21,Location 4,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
27-02-2024,13:25,CNR5736685160,Cancelled by Driver,CUST99431,Mini,Location 5,Location 1,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23-02-2024,09:39,CNR8964932322,Success,CUST60810,Bike,Location 8,Location 22,2.8,8.3,NAN,NAN,NAN,NAN,341.25,UPI,5.4,3.1,4.2
27-02-2024,23:01,CNR8217785236,Cancelled by Driver,CUST23529,Auto,Location 25,Location 49,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26-02-2024,05:18,CNR6449366170,Success,CUST22348,Prime Sedan,Location 14,Location 17,2.1,12.6,NAN,NAN,NAN,NAN,488.96,Cash,15.9,3.3,4
26-02-2024,05:56,CNR7378113110,Success,CUST36350,Mini,Location 11,Location 24,7,12.8,NAN,NAN,NAN,NAN,240.25,Card,22.8,4.6,3.5
28-02-2024,10:21,CNR7689233159,Success,CUST73236,Auto,Location 40,Location 29,10,8.7,NAN,NAN,NAN,NAN,466.83,Card,10.2,4.3,3.1
04-02-2024,17:26,CNR4316248190,Success,CUST23532,Prime Plus,Location 33,Location 39,6,13.6,NAN,NAN,NAN,NAN,455.98,Card,8.2,4.7,4.4
18-02-2024,19:24,CNR1112975648,Cancelled by Customer,CUST39284,Auto,Location 40,Location 22,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
09-02-2024,18:39,CNR6196357257,Success,CUST48470,Prime Plus,Location 19,Location 13,8.6,10.5,NAN,NAN,NAN,NAN,247.9,Cash,16.9,4,3.9
04-02-2024,08:52,CNR9559725989,Success,CUST38817,Prime SUV,Location 32,Location 22,6.4,13,NAN,NAN,NAN,NAN,762.1,Wallet,24.9,4.8,3.8
28-02-2024,18:26,CNR1981488968,Success,CUST83022,Auto,Location 2,Location 44,5.1,11.6,NAN,NAN,NAN,NAN,120.27,Card,18.4,4.3,4.6
01-02-2024,17:13,CNR1163266878,Success,CUST24243,Mini,Location 38,Location 2,8.6,8.3,NAN,NAN,NAN,NAN,307.77,Card,17.4,4.9,4.6
23-02-2024,04:16,CNR2025378970,Cancelled by Customer,CUST20156,Prime SUV,Location 26,Location 12,NAN,NAN,Driver asked to cancel,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
08-02-2024,20:07,CNR8539484728,Cancelled by Driver,CUST47882,Prime SUV,Location 7,Location 48,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21-02-2024,14:48,CNR4195893627,Cancelled by Customer,CUST85569,Prime SUV,Location 34,Location 43,NAN,NAN,AC is not working,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
08-02-2024,06:27,CNR8270562090,Success,CUST43546,Mini,Location 47,Location 18,4.1,7.9,NAN,NAN,NAN,NAN,344.73,Wallet,9.9,3.1,3.8
26-02-2024,02:23,CNR3075395420,Success,CUST16741,Bike,Location 40,Location 17,1,7.2,NAN,NAN,NAN,NAN,427.59,Cash,12.3,3.4,4.5
23-02-2024,00:57,CNR7194179095,Success,CUST22952,Auto,Location 50,Location 45,3.2,1.1,NAN,NAN,NAN,NAN,961.57,Wallet,6.2,3.8,3.8
26-02-2024,03:54,CNR5375623889,Success,CUST18501,Prime Sedan,Location 9,Location 33,8.5,13.9,NAN,NAN,NAN,NAN,364.85,Wallet,7,4.6,3.8
23-02-2024,03:50,CNR3207504025,Cancelled by Customer,CUST89824,Auto,Location 46,Location 23,NAN,NAN,Wrong Address,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03-02-2024,18:50,CNR5355402947,Cancelled by Driver,CUST85808,Mini,Location 12,Location 14,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16-02-2024,22:24,CNR1118010908,Success,CUST43434,Bike,Location 40,Location 31,2.8,9,NAN,NAN,NAN,NAN,490.34,UPI,4.1,3.9,4.5
21-02-2024,17:10,CNR6804371359,Success,CUST88766,Prime Sedan,Location 19,Location 38,1.8,3.9,NAN,NAN,NAN,NAN,434.56,UPI,7.1,4.5,3.1
07-02-2024,17:25,CNR9972274377,Success,CUST46611,Prime SUV,Location 35,Location 39,9.1,1.3,NAN,NAN,NAN,NAN,102.62,UPI,22.2,4.7,3.5
07-02-2024,10:40,CNR7533926409,Success,CUST79397,eBike,Location 9,Location 49,9.1,3.2,NAN,NAN,NAN,NAN,282.21,Cash,14.6,4.7,3.6
14-02-2024,18:27,CNR1995707040,Success,CUST79222,eBike,Location 12,Location 10,6.8,8.4,NAN,NAN,NAN,NAN,350.53,Wallet,9.7,3.7,4
24-02-2024,05:59,CNR4948595396,Success,CUST62641,Mini,Location 8,Location 1,5.2,1.9,NAN,NAN,NAN,NAN,1259.05,Cash,11.7,4.3,4.1
11-02-2024,23:43,CNR5765162618,Cancelled by Driver,CUST79654,Mini,Location 5,Location 16,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
15-02-2024,08:59,CNR9862271621,Cancelled by Driver,CUST48385,Prime Sedan,Location 31,Location 27,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
12-02-2024,04:29,CNR4864378469,Success,CUST55084,eBike,Location 14,Location 20,9.9,12.8,NAN,NAN,NAN,NAN,1275.5,Cash,10.7,3.6,4.1
28-02-2024,22:40,CNR8877805256,Success,CUST51352,Prime SUV,Location 34,Location 35,2.8,5.8,NAN,NAN,NAN,NAN,72.35,Wallet,4.2,4.1,4.1
27-02-2024,16:53,CNR7396653305,Cancelled by Driver,CUST11864,eBike,Location 43,Location 27,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
13-02-2024,08:28,CNR8491574998,Success,CUST13334,Prime Sedan,Location 1,Location 36,7.8,1.8,NAN,NAN,NAN,NAN,2865.02,Cash,22.1,3.5,4.1
20-02-2024,19:34,CNR9831632551,Success,CUST33560,Mini,Location 35,Location 40,3.4,12.8,NAN,NAN,NAN,NAN,186.21,Wallet,22.7,3.7,3.8
12-02-2024,14:26,CNR8289248191,Success,CUST13395,Prime SUV,Location 9,Location 18,5.8,6.8,NAN,NAN,NAN,NAN,198.83,Card,23.4,4.4,4.1
24-02-2024,14:33,CNR9814210156,Success,CUST49324,eBike,Location 3,Location 29,7.3,13.3,NAN,NAN,NAN,NAN,2154.58,Wallet,15.2,3.7,4
10-02-2024,11:09,CNR1870633554,Success,CUST48894,Prime SUV,Location 6,Location 45,2.3,6.6,NAN,NAN,NAN,NAN,1513.11,UPI,21.4,3,4.5
03-02-2024,12:27,CNR2929896297,Cancelled by Customer,CUST61569,Bike,Location 42,Location 10,NAN,NAN,Driver asked to cancel,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
17-02-2024,01:57,CNR4649923979,Success,CUST25211,Mini,Location 48,Location 39,7,13.1,NAN,NAN,NAN,NAN,498.41,UPI,4.3,3.2,4.9
26-02-2024,09:10,CNR5333424825,Cancelled by Driver,CUST36717,Prime Plus,Location 31,Location 24,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
10-02-2024,19:13,CNR4104178777,Success,CUST28770,Auto,Location 22,Location 31,9.7,10.4,NAN,NAN,NAN,NAN,230.81,Cash,22.3,3.8,4.2
01-02-2024,15:08,CNR1032602419,Success,CUST10713,eBike,Location 23,Location 33,1.4,2.2,NAN,NAN,NAN,NAN,1826.79,Cash,14.3,4.1,3.1
23-02-2024,15:52,CNR8508601597,Success,CUST99496,Prime Sedan,Location 45,Location 40,2.9,1.3,NAN,NAN,NAN,NAN,332.2,UPI,20.8,3.9,4.6
09-02-2024,01:36,CNR4577110762,Success,CUST73630,Prime Sedan,Location 47,Location 23,6.3,5.4,NAN,NAN,NAN,NAN,267.33,Cash,1.9,3.9,3.5
11-02-2024,08:10,CNR7680666046,Cancelled by Driver,CUST37867,Prime SUV,Location 16,Location 9,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
10-02-2024,23:45,CNR1068986918,Success,CUST50169,Prime Plus,Location 30,Location 35,4.6,12.6,NAN,NAN,NAN,NAN,442.01,Wallet,17,4.7,3.2
10-02-2024,12:01,CNR9918755393,Success,CUST14907,Auto,Location 29,Location 20,5.1,6.1,NAN,NAN,NAN,NAN,109.74,UPI,8.1,4.7,4.4
23-02-2024,08:57,CNR4878115117,Success,CUST45201,Bike,Location 20,Location 24,3.3,12.9,NAN,NAN,NAN,NAN,487.14,Wallet,12.7,3.8,4.6
27-02-2024,16:21,CNR2186879078,Cancelled by Driver,CUST11723,eBike,Location 10,Location 11,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01-02-2024,22:26,CNR4068932129,Cancelled by Driver,CUST58615,Prime Plus,Location 19,Location 49,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26-02-2024,11:12,CNR3729914150,Incomplete,CUST50921,Bike,Location 5,Location 28,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
05-02-2024,05:19,CNR4172742798,Success,CUST29120,eBike,Location 34,Location 45,9.4,11.7,NAN,NAN,NAN,NAN,85.37,Cash,23.1,3.9,4.9
27-02-2024,01:04,CNR7080572989,Cancelled by Driver,CUST90388,Prime Plus,Location 47,Location 43,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
13-02-2024,03:02,CNR9771590185,Success,CUST98062,eBike,Location 7,Location 28,5.4,1.2,NAN,NAN,NAN,NAN,468.64,Cash,20.4,3.5,4
10-02-2024,03:53,CNR5591043843,Cancelled by Customer,CUST39357,Auto,Location 46,Location 40,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
18-02-2024,07:34,CNR9993398334,Success,CUST12004,Prime Sedan,Location 27,Location 22,2.7,8.6,NAN,NAN,NAN,NAN,486.88,Card,20.1,4.5,3.5
10-02-2024,06:08,CNR5766430864,Cancelled by Driver,CUST39946,Prime SUV,Location 34,Location 11,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23-02-2024,04:11,CNR8718746464,Cancelled by Driver,CUST29573,Prime Plus,Location 46,Location 7,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26-02-2024,04:59,CNR6802048203,Success,CUST78236,Prime Sedan,Location 48,Location 34,6.3,8.9,NAN,NAN,NAN,NAN,212.5,Wallet,3.9,3.1,4.5
23-02-2024,18:48,CNR5217411351,Incomplete,CUST25744,Mini,Location 13,Location 46,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
12-02-2024,05:28,CNR8159232188,Success,CUST40444,Bike,Location 32,Location 6,8.3,2.9,NAN,NAN,NAN,NAN,200.86,UPI,16.5,3.2,3.7
14-02-2024,20:31,CNR3478032070,Cancelled by Driver,CUST16187,Prime SUV,Location 12,Location 26,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02-02-2024,15:56,CNR2506302232,Success,CUST89912,Prime Plus,Location 10,Location 11,9.9,7.5,NAN,NAN,NAN,NAN,88.6,UPI,20.9,4.1,3.4
20-02-2024,09:31,CNR4644341748,Success,CUST11068,Auto,Location 22,Location 15,1.8,3.1,NAN,NAN,NAN,NAN,1110.05,Cash,19.2,4,3.1
07-02-2024,05:56,CNR5647039161,Success,CUST75920,Prime Plus,Location 44,Location 14,2.1,4.6,NAN,NAN,NAN,NAN,188.57,UPI,16.9,3.6,3.8
12-02-2024,17:10,CNR6608500163,Success,CUST22924,Auto,Location 23,Location 18,4,12.7,NAN,NAN,NAN,NAN,2959.07,Wallet,13.7,3.9,4.3
24-02-2024,09:36,CNR1559948437,Incomplete,CUST65327,Prime Plus,Location 41,Location 33,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
02-02-2024,22:23,CNR6984968928,Success,CUST19968,Auto,Location 17,Location 34,7.4,11.3,NAN,NAN,NAN,NAN,232.67,Card,14.4,3.5,4.6
12-02-2024,11:46,CNR5890093499,Success,CUST26382,Prime Sedan,Location 21,Location 13,9.4,6.2,NAN,NAN,NAN,NAN,431.45,Cash,22.2,5,3.9
07-02-2024,23:32,CNR1551278137,Success,CUST97631,Mini,Location 20,Location 9,2.3,1.3,NAN,NAN,NAN,NAN,331.82,Wallet,20.3,4.6,4.8
14-02-2024,06:45,CNR6513371641,Cancelled by Driver,CUST11700,Prime Plus,Location 17,Location 24,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
14-02-2024,13:53,CNR8087402650,Success,CUST41846,Prime Sedan,Location 39,Location 30,7.5,4.6,NAN,NAN,NAN,NAN,305.3,Wallet,11.5,3.8,3.6
15-02-2024,17:11,CNR1929061065,Incomplete,CUST56625,Prime Plus,Location 3,Location 14,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
09-02-2024,17:09,CNR2041170064,Success,CUST10716,eBike,Location 34,Location 30,4.8,13.7,NAN,NAN,NAN,NAN,378.65,Card,10,3.4,4.2
21-02-2024,07:32,CNR5142070574,Success,CUST13774,Prime Sedan,Location 25,Location 31,5,14.6,NAN,NAN,NAN,NAN,412.74,Card,21.9,4.1,4.2
